gene_id,D20,D21,D22,L7,L8,L9,R13B,R15B,R33,S4,S5,S7
Pastreoides14996,0,0,0,0,0,0,2,0,0,4,6,3
Pastreoides44098,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides44099,0,0,0,0,0,0,3,0,0,0,0,0
Pastreoides14997,0,8,2,8,16,9,5,5,0,19,10,12
Pastreoides31705,0,0,0,0,0,0,4,0,0,0,0,0
Pastreoides44090,0,4,0,0,0,0,0,0,0,1,0,0
Pastreoides44091,0,0,0,34,34,18,5,5,0,22,20,16
Pastreoides44092,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides44093,0,8,1,8,7,4,34,4,3,7,4,15
Pastreoides44094,0,0,0,1,1,0,1,1,0,1,1,0
Pastreoides44095,0,3,0,15,18,6,8,0,0,4,4,6
Pastreoides44096,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides44097,0,2,0,3,0,0,4,1,0,0,0,0
Pastreoides22847,0,24,10,0,0,0,4,0,0,0,0,0
Pastreoides35377,0,0,4,4,0,0,2,2,0,0,0,0
Pastreoides22846,0,2,3,1,1,0,3,0,0,3,0,0
Pastreoides47594,0,9,12,23,33,59,73,4,1,29,22,47
Pastreoides33789,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides25817,0,0,0,0,0,0,3,2,0,0,0,0
Pastreoides27908,0,0,0,0,0,0,28,0,0,0,0,0
Pastreoides33786,0,28,32,11,14,0,129,11,0,0,0,0
Pastreoides25816,0,0,23,108,284,348,65,10,6,361,145,261
Pastreoides31706,0,44,185,1338,1538,1404,351,97,9,1406,838,1487
Pastreoides33787,0,11,34,0,10,0,56,0,0,0,0,0
Pastreoides22843,0,0,1,3,4,3,5,1,0,2,2,4
Pastreoides22842,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides25813,0,0,0,95,53,81,12,2,0,75,48,178
Pastreoides50828,0,0,0,62,23,0,0,0,0,36,0,71
Pastreoides58122,0,6,18,44,33,0,0,8,0,0,0,0
Pastreoides34731,0,81,24,421,462,213,62,7,4,146,168,257
Pastreoides25812,0,0,0,0,0,0,8,0,7,0,0,0
Pastreoides14999,0,37,60,47,93,83,38,25,12,144,88,119
Pastreoides39409,0,42,89,2365,1635,2306,159,13,11,1975,1315,2536
Pastreoides39408,0,0,0,13,0,0,0,0,0,0,5,0
Pastreoides39407,0,47,34,28,28,12,111,23,0,73,31,121
Pastreoides39406,0,36,0,25,42,23,116,0,0,55,63,71
Pastreoides39405,0,1,8,9,15,0,20,6,5,28,10,12
Pastreoides39404,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides39403,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides39402,0,19,28,42,36,3,42,11,0,18,12,26
Pastreoides39401,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides39400,0,0,0,82,146,32,15,0,0,41,36,39
Pastreoides32525,0,2,3,15,15,19,13,6,2,26,16,27
Pastreoides32524,0,5,18,0,0,0,4,0,0,0,8,20
Pastreoides27350,0,2,2,4,2,5,11,6,1,12,6,15
Pastreoides27351,0,0,0,0,0,0,36,0,0,0,0,0
Pastreoides27352,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides27353,0,0,0,0,0,0,3,0,0,0,0,0
Pastreoides27354,0,26,23,0,3,0,33,2,2,2,0,1
Pastreoides27355,0,0,0,0,0,0,5,0,0,0,0,0
Pastreoides27356,0,64,86,4,9,9,73,9,8,6,2,8
Pastreoides27357,11,451,495,1560,1827,1657,583,129,79,1941,968,2016
Pastreoides27358,0,249,433,1357,1176,1283,616,129,28,1422,728,1924
Pastreoides27359,0,89,93,387,381,455,176,47,0,592,252,825
Pastreoides32526,1,2,7,17,21,30,15,9,2,23,21,31
Pastreoides33172,6,18,97,9,6,81,14,0,0,39,39,48
Pastreoides19050,0,17,0,6,4,0,0,0,0,5,5,0
Pastreoides45329,0,0,0,6,0,0,0,0,0,0,5,0
Pastreoides45328,0,0,0,3,0,0,0,0,0,1,0,0
Pastreoides35535,0,0,0,0,2,9,19,0,0,12,15,13
Pastreoides45321,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides45320,0,0,8,0,0,0,1,0,0,0,0,0
Pastreoides45323,0,0,0,123,45,91,48,13,0,53,40,121
Pastreoides45322,0,0,0,0,2,0,75,25,23,20,9,0
Pastreoides45325,0,0,0,46,17,48,16,0,0,17,26,31
Pastreoides45324,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides45327,0,0,0,63,48,123,5,0,0,30,19,71
Pastreoides45326,0,0,0,225,132,311,13,0,0,99,49,181
Pastreoides33604,0,101,95,755,725,1001,267,109,21,758,392,843
Pastreoides19051,92,3178,4740,14486,14808,22818,4963,1322,502,20124,11983,21471
Pastreoides25859,2,90,267,14,11,3,406,25,10,13,19,18
Pastreoides25858,0,204,235,1095,931,1411,299,191,59,1276,780,1663
Pastreoides22809,5,31,55,170,218,237,111,18,0,252,165,281
Pastreoides22808,0,0,5,0,0,0,0,0,0,0,0,9
Pastreoides25851,0,17,0,0,0,62,0,0,0,0,0,35
Pastreoides22802,0,0,3,0,0,0,5,0,0,0,0,0
Pastreoides25853,16,830,1120,6458,7111,9011,1205,1048,281,7732,4610,7658
Pastreoides25852,0,37,16,41,22,75,13,0,0,35,22,38
Pastreoides22807,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides22806,0,0,0,0,0,2,1,0,0,0,0,0
Pastreoides22805,0,4,2,3,3,1,2,0,1,2,1,0
Pastreoides25856,0,89,63,396,497,245,214,73,8,125,76,94
Pastreoides48548,0,7,22,117,171,82,24,20,0,130,64,156
Pastreoides48549,0,23,49,459,561,599,71,11,0,631,433,599
Pastreoides48546,0,73,51,1152,1592,798,156,50,0,877,495,649
Pastreoides48547,0,0,0,103,123,149,0,0,0,165,150,157
Pastreoides48544,0,0,0,0,0,0,0,0,0,0,25,14
Pastreoides48545,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides48542,0,29,49,392,465,681,89,19,4,555,368,703
Pastreoides48543,0,0,103,688,822,936,117,35,0,959,576,1118
Pastreoides48540,0,25,56,507,625,1456,109,22,0,1235,706,1818
Pastreoides48541,0,80,231,1287,1480,2977,263,103,14,2541,1297,2984
Pastreoides48894,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides48895,0,0,0,0,0,132,242,0,0,130,85,188
Pastreoides48896,0,0,0,0,0,159,80,0,0,43,63,122
Pastreoides48897,0,0,15,26,23,35,7,0,0,28,17,32
Pastreoides48890,0,3,0,7,10,8,0,0,0,47,23,22
Pastreoides48891,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides61488,0,67,277,0,13,23,995,54,37,0,0,0
Pastreoides61489,0,40,41,0,0,15,388,18,30,0,0,0
Pastreoides61486,0,0,0,0,0,0,0,2,0,0,0,0
Pastreoides61487,0,0,31,0,14,169,54,5,2,2160,0,1755
Pastreoides11807,0,0,10,1,0,414,0,3,0,100,43,112
Pastreoides61485,0,0,5,16,0,0,14,8,0,10,8,0
Pastreoides48898,0,13,0,25,19,26,14,0,0,26,28,41
Pastreoides48899,0,88,167,244,233,290,120,38,23,410,229,406
Pastreoides61480,0,111,67,162,153,146,52,17,5,180,68,186
Pastreoides11802,0,0,0,0,0,9,0,0,0,0,0,0
Pastreoides07549,0,108,392,527,568,757,541,82,11,741,358,1046
Pastreoides38751,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides38752,0,16,9,7,0,9,53,0,4,0,0,4
Pastreoides54889,0,16,37,84,78,410,40,23,0,549,274,559
Pastreoides38754,0,0,6,80,44,27,14,4,0,7,0,0
Pastreoides38755,0,0,0,149,176,208,2,0,0,165,102,133
Pastreoides38756,12,97,216,601,659,896,420,93,16,986,473,793
Pastreoides38757,0,350,543,1130,1162,1136,191,31,7,1462,1101,1157
Pastreoides54882,10,29,72,147,222,450,141,33,16,637,297,695
Pastreoides54883,0,95,237,355,516,921,309,49,0,1476,690,1467
Pastreoides54880,0,0,0,0,0,310,0,0,0,333,142,360
Pastreoides54881,0,0,0,307,381,566,0,0,0,916,339,843
Pastreoides54886,0,0,0,0,0,0,2,0,0,0,0,0
Pastreoides54887,6,53,73,440,425,461,113,55,24,557,330,464
Pastreoides54884,0,7,2,151,87,98,30,7,2,178,82,166
Pastreoides44895,0,0,2,37,17,10,13,0,0,64,52,73
Pastreoides44896,0,111,192,467,362,304,424,130,23,687,328,922
Pastreoides32878,15,122,96,847,758,827,165,89,28,1004,588,1083
Pastreoides32877,0,0,10,38,22,46,14,4,0,19,21,21
Pastreoides40060,0,0,18,0,0,0,0,0,0,0,0,0
Pastreoides29979,0,0,0,0,0,531,176,0,0,0,230,294
Pastreoides32876,0,81,23,0,0,0,21,0,0,25,0,18
Pastreoides38718,0,0,0,25,10,18,0,5,0,6,15,25
Pastreoides57285,0,30,62,328,306,295,74,28,0,262,197,225
Pastreoides57284,0,34,131,162,254,312,89,27,17,465,267,316
Pastreoides57287,0,0,19,63,43,0,19,0,0,74,35,91
Pastreoides32874,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides57281,0,0,0,9,12,0,4,0,0,5,0,0
Pastreoides57280,0,0,2,11,8,5,2,0,0,11,3,16
Pastreoides57283,0,200,244,897,954,886,111,100,14,946,610,738
Pastreoides57282,0,202,396,979,966,1243,0,213,0,852,547,638
Pastreoides58041,0,37,26,181,153,97,80,23,0,77,66,115
Pastreoides57289,0,0,0,0,0,0,0,0,0,1,0,5
Pastreoides57288,0,248,218,1074,1208,1199,195,65,20,881,592,1342
Pastreoides43067,0,0,16,0,0,0,0,0,0,0,0,0
Pastreoides40063,0,15,8,12,22,17,3,6,3,21,16,13
Pastreoides53189,0,0,0,38,42,45,0,0,0,16,20,22
Pastreoides46731,0,0,7,12,38,27,0,0,0,7,13,39
Pastreoides00714,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides24070,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides24071,0,3,9,21,0,17,0,0,0,19,12,22
Pastreoides24072,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides24073,0,42,16,37,33,52,42,17,0,35,23,37
Pastreoides24074,0,68,50,97,50,115,87,52,7,93,34,124
Pastreoides24075,0,14,32,45,11,28,69,32,0,31,21,58
Pastreoides24076,0,16,46,68,28,147,96,27,9,82,27,91
Pastreoides29298,0,0,0,2,0,0,5,0,0,3,0,0
Pastreoides29297,0,43,65,154,127,128,69,26,11,164,95,197
Pastreoides24079,0,29,79,0,10,0,859,137,26,0,14,29
Pastreoides29295,0,1,1,0,0,0,0,1,0,0,4,0
Pastreoides29294,0,0,4,2,6,1,1,0,0,8,5,5
Pastreoides29293,0,0,6,14,16,10,7,0,0,17,8,10
Pastreoides29292,0,0,0,0,0,3,0,0,0,0,0,7
Pastreoides29291,0,0,0,0,11,0,0,0,0,7,11,6
Pastreoides29290,0,16,10,63,103,34,40,9,0,90,56,38
Pastreoides57037,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides23862,3,107,147,1316,1337,1163,268,103,22,1409,756,1557
Pastreoides23863,38,56,80,211,145,53,90,28,9,291,184,337
Pastreoides23860,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides23861,0,204,497,1807,2200,2625,510,84,0,2389,1331,2013
Pastreoides23866,0,51,60,878,1050,471,99,29,6,29,28,26
Pastreoides23867,0,0,0,2,2,2,2,1,0,0,0,0
Pastreoides13929,0,5,2,2,3,0,10,3,0,2,2,0
Pastreoides23865,0,0,0,10,0,0,0,0,3,0,0,0
Pastreoides23868,0,0,3,307,222,178,11,8,0,0,0,6
Pastreoides23869,0,0,0,6,7,0,0,0,0,0,0,0
Pastreoides40064,0,8,9,12,9,4,10,4,3,3,0,8
Pastreoides21598,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides21599,0,0,0,1074,293,141,8,0,0,302,182,261
Pastreoides05821,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides61010,0,20,25,0,0,0,119,3,0,0,0,0
Pastreoides27472,0,0,0,0,2,0,5,0,0,0,0,0
Pastreoides21590,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides21591,0,30,46,28,21,5,36,12,3,40,28,63
Pastreoides21592,0,0,0,0,0,0,2,0,0,0,0,0
Pastreoides21593,0,61,67,379,302,249,185,42,6,302,235,345
Pastreoides21594,0,6,7,113,102,37,32,0,0,70,37,71
Pastreoides21595,0,27,9,41,36,32,69,8,3,33,22,35
Pastreoides21596,0,0,7,0,0,0,0,0,0,0,0,0
Pastreoides21597,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides29745,0,220,794,12,33,37,3008,67,42,36,20,29
Pastreoides29744,0,0,0,5,3,3,2,1,0,0,2,3
Pastreoides29747,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides29746,0,8,0,0,7,0,4,0,0,0,0,0
Pastreoides29741,0,51,240,0,13,0,2168,15,17,0,0,0
Pastreoides29740,0,2,5,0,0,0,5,0,0,0,0,0
Pastreoides29743,0,1,1,1,0,0,1,0,0,1,0,1
Pastreoides29742,0,28,202,0,0,0,276,0,0,0,0,13
Pastreoides02183,0,0,0,0,0,38,4,0,0,77,0,27
Pastreoides29749,0,89,91,1443,1902,1706,216,154,21,1353,816,1146
Pastreoides29748,0,96,514,18,17,13,2572,46,23,0,0,43
Pastreoides18038,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides10560,11,110,72,0,0,0,52,0,6,110,37,180
Pastreoides58048,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides51931,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides51930,0,0,0,3,0,0,9,0,1,0,0,0
Pastreoides51933,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides51932,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides51935,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides51934,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides51937,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides51936,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides51939,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides51938,0,0,0,0,0,0,0,0,0,2,0,0
Pastreoides15618,0,0,0,0,1,0,12,5,0,0,0,0
Pastreoides15619,0,24,38,198,215,191,83,12,0,200,124,142
Pastreoides56624,0,16,36,554,681,721,62,16,8,517,314,684
Pastreoides58049,0,0,3,0,0,0,0,0,0,8,0,0
Pastreoides15616,0,0,0,1,6,0,4,0,0,11,14,11
Pastreoides56627,0,6,0,6,6,11,5,0,0,0,0,9
Pastreoides15610,0,0,0,7,0,0,10,0,0,0,0,0
Pastreoides15611,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides15612,0,14,4,87,48,134,29,5,0,321,141,394
Pastreoides56623,0,42,126,656,990,2522,81,34,0,2381,1298,1524
Pastreoides02625,0,0,2,0,0,14,6,0,0,0,0,0
Pastreoides02624,0,0,0,3,0,0,0,0,0,0,0,0
Pastreoides02627,0,1,1,2,6,3,3,1,0,4,2,4
Pastreoides61309,0,18,54,308,201,92,127,53,13,157,80,152
Pastreoides61308,0,0,0,13,0,0,5,0,0,0,0,0
Pastreoides02626,0,2,3,22,18,3,5,3,0,9,6,9
Pastreoides61301,0,2,1,4,3,5,1,2,0,7,5,4
Pastreoides61300,12,419,1034,3,4,0,44,23,0,0,0,3
Pastreoides61303,0,0,0,18,69,53,48,20,0,24,0,10
Pastreoides61407,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides61305,0,0,0,5,1,4,11,1,0,3,2,3
Pastreoides61304,0,9,0,3,0,8,9,1,0,4,4,1
Pastreoides61307,0,11,13,0,12,0,14,0,0,4,13,29
Pastreoides09636,0,330,345,1128,1394,1418,487,130,24,1528,875,2154
Pastreoides13515,0,134,197,814,500,490,178,128,0,700,355,617
Pastreoides13514,301,3816,5163,2867,2868,6847,1324,512,76,7424,4769,7274
Pastreoides13517,29,256,348,3183,3754,5125,755,209,46,5967,3354,7130
Pastreoides13516,0,25,8,39,39,26,73,7,4,29,23,33
Pastreoides13511,0,120,115,2649,3157,6126,326,284,81,4845,2717,2940
Pastreoides13510,0,0,0,33,26,0,10,0,0,0,0,0
Pastreoides13513,141,728,1258,735,637,1821,309,82,26,2087,1128,2037
Pastreoides13512,0,0,0,0,0,0,4,0,0,0,0,0
Pastreoides22021,0,113,105,1854,1899,715,178,139,21,689,334,540
Pastreoides22020,57,515,780,1687,1866,1636,572,312,164,1439,821,1813
Pastreoides22023,0,19,0,0,88,0,43,0,0,13,0,0
Pastreoides02622,0,4,3,4,4,5,14,0,0,0,0,7
Pastreoides13519,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides13518,10,168,293,17,26,68,289,257,98,27,25,18
Pastreoides22027,0,0,0,0,0,0,8,0,0,0,0,0
Pastreoides22026,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides07848,0,0,0,7,2,67,12,0,0,58,46,71
Pastreoides07849,0,18,10,6,2,2,5,3,2,2,2,1
Pastreoides07846,0,0,17,104,69,76,26,0,0,41,44,85
Pastreoides07847,1,1,3,5,7,13,3,0,0,13,6,13
Pastreoides07844,0,37,27,143,172,94,34,0,9,138,50,125
Pastreoides07845,0,0,9,60,25,56,0,0,0,16,10,32
Pastreoides07842,0,0,0,36,35,0,0,0,0,15,20,32
Pastreoides07843,0,57,102,328,225,234,172,35,29,228,98,280
Pastreoides07840,0,72,24,1465,1778,891,159,16,24,1283,749,1125
Pastreoides07841,0,0,9,86,14,34,19,0,7,33,17,28
Pastreoides17835,0,57,45,665,764,1371,63,9,5,1971,1148,2284
Pastreoides14059,0,13,0,0,0,0,0,0,0,0,0,0
Pastreoides14058,0,0,0,1,0,0,1,0,0,0,0,1
Pastreoides13921,0,203,228,782,755,634,132,73,13,958,635,901
Pastreoides14055,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides14054,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides14057,0,0,25,14,27,31,80,11,5,16,19,27
Pastreoides14056,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides14051,0,8,5,144,127,118,20,6,0,68,36,55
Pastreoides14050,0,0,0,0,0,0,3,12,0,2,0,7
Pastreoides14053,0,28,10,11,11,14,145,17,6,12,15,13
Pastreoides14052,0,0,0,0,0,0,7,0,0,0,0,0
Pastreoides17695,0,0,0,0,0,0,3,0,0,0,0,0
Pastreoides13773,0,0,13,22,15,16,13,0,0,7,5,4
Pastreoides42444,0,0,0,0,32,0,0,0,0,29,0,11
Pastreoides62768,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides62769,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides62762,0,4,3,3,5,3,3,3,1,2,2,5
Pastreoides62763,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides62760,0,4,4,0,0,0,13,0,0,46,13,37
Pastreoides62761,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides62766,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides62767,0,21,19,89,71,12,30,17,4,12,1,5
Pastreoides62764,0,0,2,0,0,0,0,0,0,4,0,0
Pastreoides62765,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides07594,0,169,207,384,452,845,151,91,30,806,557,870
Pastreoides07595,56,175,235,626,782,1343,218,115,20,1328,842,1410
Pastreoides07596,0,74,87,10,17,15,16,31,0,23,16,23
Pastreoides07597,0,38,35,496,370,465,103,36,22,315,165,284
Pastreoides41145,0,0,0,0,0,0,3,0,0,0,0,0
Pastreoides07591,0,13,4,115,59,60,15,1,8,40,22,64
Pastreoides41147,0,1,8,6,12,56,20,1,0,20,21,35
Pastreoides41146,0,0,0,0,0,0,4,0,0,10,0,5
Pastreoides41149,0,58,36,39,74,98,119,10,7,64,38,66
Pastreoides41148,0,0,3,0,0,0,0,0,0,0,0,0
Pastreoides07598,0,0,18,131,156,154,32,11,0,139,53,149
Pastreoides07599,0,19,5,27,20,46,11,0,4,60,20,20
Pastreoides12646,1,1,2,0,2,0,3,1,1,1,1,2
Pastreoides12647,0,145,488,643,1309,632,250,161,52,755,386,552
Pastreoides12644,0,12,38,377,438,457,53,21,0,460,251,443
Pastreoides12645,0,2,4,2,3,0,12,4,2,1,0,2
Pastreoides12642,0,104,144,601,877,692,209,176,40,547,237,389
Pastreoides12643,18,308,306,2964,3579,3191,450,175,38,3254,1848,3254
Pastreoides12640,0,15,5,5,3,1,26,4,2,1,1,3
Pastreoides53865,10,87,183,397,687,811,393,56,16,723,459,1069
Pastreoides19610,0,149,139,554,469,808,423,107,26,748,321,742
Pastreoides19611,0,24,40,169,126,196,115,37,0,175,105,287
Pastreoides19612,0,234,378,1331,1108,1288,811,278,36,1500,838,1680
Pastreoides19613,0,133,104,3617,14907,20395,508,241,75,20949,10314,11866
Pastreoides19614,2,140,159,671,687,939,234,94,12,886,604,897
Pastreoides19615,12,1273,1626,5370,6117,7254,2190,935,249,7238,4403,6723
Pastreoides19616,15,284,183,16470,6319,16861,1017,30,54,15035,9711,19523
Pastreoides12649,0,54,24,158,133,167,30,20,10,97,58,135
Pastreoides32677,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides19909,0,0,0,0,2,0,0,0,0,0,0,0
Pastreoides60940,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides60941,0,1,2,0,0,1,2,0,0,0,0,1
Pastreoides60942,0,0,0,6,9,13,18,0,0,14,7,13
Pastreoides60943,0,0,0,0,3,0,3,0,0,0,0,0
Pastreoides60944,0,0,0,2,0,0,0,0,1,0,0,0
Pastreoides60945,0,0,0,0,0,0,1,0,0,0,0,0
Pastreoides60946,0,0,0,0,0,0,2,0,0,2,0,0
Pastreoides60947,0,19,84,3,0,0,14,19,2,5,2,0
Pastreoides50716,0,0,0,12,0,0,87,21,5,0,3,0
Pastreoides60949,0,7,2,0,0,0,2,14,0,0,0,0
Pastreoides10736,0,0,0,0,0,0,6,0,0,0,0,0
Pastreoides17505,0,7,22,202,186,171,36,5,0,179,108,169
Pastreoides10730,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides10731,0,4,13,0,1,0,2,0,0,1,0,1
Pastreoides50710,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides17501,0,5,59,183,118,70,84,13,4,80,37,88
Pastreoides07293,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides28785,0,0,0,0,0,0,7,0,0,0,0,0
Pastreoides19905,0,86,76,326,244,453,158,33,10,222,176,430
Pastreoides32676,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides54626,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides19906,0,50,133,408,378,670,201,38,25,463,170,390
Pastreoides61401,0,42,43,39,105,241,92,23,12,216,117,240
Pastreoides21833,0,0,0,0,0,0,0,0,0,3,0,0
Pastreoides21832,0,8,4,4,5,6,12,4,0,19,13,17
Pastreoides21831,1,6,3,11,8,40,17,11,2,46,27,45
Pastreoides21830,0,35,111,31,52,146,24,4,0,135,50,113
Pastreoides21837,0,0,0,0,0,0,0,0,0,0,0,4
Pastreoides63590,0,44,38,227,290,65,50,6,30,161,84,104
Pastreoides21835,0,20,22,58,60,38,31,5,3,46,16,53
Pastreoides21834,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides07297,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides21839,0,214,324,111,172,971,144,26,0,440,219,642
Pastreoides21838,0,89,64,0,0,174,0,0,0,77,64,81
Pastreoides13926,0,19,10,21,16,15,24,5,6,14,15,26
Pastreoides55836,0,8,4,13,11,30,5,5,0,19,16,14
Pastreoides07296,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides54411,0,79,89,579,679,403,137,122,52,295,164,181
Pastreoides54410,0,0,7,39,59,34,6,7,0,78,37,48
Pastreoides54413,0,0,12,152,210,90,29,14,0,89,59,68
Pastreoides54412,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides54415,58,514,828,2090,1909,2349,1237,355,101,2337,1350,3246
Pastreoides54414,13,231,374,1136,1453,1871,570,104,59,1195,701,1479
Pastreoides54417,0,111,102,504,448,497,147,29,22,352,371,699
Pastreoides54416,0,47,47,128,113,189,65,13,0,179,121,235
Pastreoides54419,0,139,82,567,400,426,150,46,20,528,315,668
Pastreoides54418,0,81,20,0,0,0,0,0,0,0,188,0
Pastreoides07294,0,5,7,0,0,0,18,4,2,7,5,20
Pastreoides10021,0,0,0,13,6,0,0,0,0,21,6,6
Pastreoides46492,0,43,196,821,549,326,162,58,17,472,316,520
Pastreoides46493,212,6256,5785,0,897,62,1898,1893,1501,17,23,18
Pastreoides46490,0,2,10,143,134,57,19,0,0,27,44,44
Pastreoides46491,0,28,25,119,157,166,40,11,2,80,69,51
Pastreoides46496,1,97,383,304,299,567,204,301,109,339,156,254
Pastreoides46497,0,2,0,3,1,2,8,1,0,2,3,4
Pastreoides46494,0,28,40,13,23,35,6,0,0,8,0,36
Pastreoides46495,0,50,134,12,4,17,356,120,53,4,5,4
Pastreoides46498,0,2,0,0,0,1,0,0,0,0,0,0
Pastreoides46499,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides12125,0,204,322,1428,1279,1027,880,184,30,844,595,1138
Pastreoides12124,0,22,23,118,79,84,81,28,0,79,41,118
Pastreoides28788,0,0,0,7,0,0,7,0,0,0,0,0
Pastreoides18259,0,3,3,30,42,71,5,3,0,81,47,68
Pastreoides18258,0,36,70,303,461,882,159,50,5,1692,800,2050
Pastreoides18257,10,221,199,2024,2142,1336,231,146,39,1448,870,1487
Pastreoides18256,0,67,108,636,677,648,141,107,30,645,403,587
Pastreoides18255,0,36,142,0,4,142,212,553,23,191,123,291
Pastreoides28789,0,6,20,73,69,70,49,0,0,14,0,0
Pastreoides18253,6,693,1115,3863,3330,9665,947,396,102,5240,3508,5035
Pastreoides18252,0,55,187,1135,1558,1071,271,78,0,2105,1117,1906
Pastreoides18251,0,385,479,4752,5899,10222,371,118,33,10119,6225,11751
Pastreoides18250,0,270,550,2093,2688,2568,709,284,61,2231,1378,1889
Pastreoides10028,0,1,5,768,536,961,46,2,0,822,522,875
Pastreoides10029,0,0,0,0,0,0,4,0,5,8,8,0
Pastreoides06078,0,24,17,11,17,9,41,5,0,23,14,26
Pastreoides06079,0,75,88,614,617,546,201,52,18,620,331,618
Pastreoides63419,51,221,223,55,102,147,78,39,5,84,46,106
Pastreoides63418,4,153,166,1654,1863,1512,333,87,27,1457,919,2496
Pastreoides06070,0,465,1129,10,0,0,720,5,44,0,0,3
Pastreoides06071,0,107,253,0,0,0,119,0,6,0,3,0
Pastreoides06072,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides06073,0,5,7,0,0,0,0,0,2,0,0,0
Pastreoides06074,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides06075,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides63415,0,0,23,34,27,10,31,0,0,29,14,21
Pastreoides63414,13,96,163,336,249,319,471,127,36,368,199,637
Pastreoides08083,0,6,7,0,0,0,6,0,3,0,0,0
Pastreoides36978,0,17,0,23,28,41,0,6,0,50,18,35
Pastreoides36979,0,0,0,0,168,0,25,0,0,0,160,0
Pastreoides50909,0,0,0,0,0,0,0,0,0,0,0,0
Pastreoides36972,1,0,1,2,3,1,2,2,1,0,1,0
Pastreoides36973,0,5,8,3,3,6,25,6,2,13,8,16
Pastreoides36970,0,18,11,164,208,54,48,16,6,95,51,71
Pastreoides36971,0,4,3,27,28,45,20,4,0,30,20,38
Pastreoides36976,6,86,55,161,115,126,96,39,0,226,139,172
Pastreoides36977,0,53,27,296,276,284,55,27,3,284,153,332
Pastreoides36974,0,5,1,1,3,4,0,0,0,1,2,2
Pastreoides36975,0,10,2,14,13,9,15,0,0,7,14,37
